"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.582039025E1,-6.395196915E-1,-2.257317454E-1,8.573755622E-1,1.093175700E0
2.583037625E1,-4.981425107E-1,-1.727338731E-1,7.527830601E-1,9.190567378E-1
2.584036125E1,-3.716173172E-1,-2.069295198E-2,6.731542945E-1,7.691972003E-1
2.585034725E1,-3.268549442E-1,1.720388383E-1,6.506764293E-1,7.482054077E-1
2.586033225E1,-3.527608216E-1,6.887144595E-2,6.670577526E-1,7.577265461E-1
2.587031825E1,-4.512236714E-1,-8.986542374E-2,6.646348238E-1,8.083427770E-1
2.588030325E1,-5.450129509E-1,-1.899842918E-1,6.513307691E-1,8.702671535E-1
2.589028925E1,-6.315931082E-1,-1.998348981E-1,6.520571709E-1,9.295280495E-1
2.590027425E1,-6.971942186E-1,-7.864962518E-2,6.698585749E-1,9.700392015E-1
2.591026025E1,-7.231428027E-1,8.868876845E-2,6.865206361E-1,1.001055340E0
2.592024525E1,-6.781747937E-1,2.746133506E-1,6.672566533E-1,9.902348128E-1
2.593023125E1,-5.429183841E-1,4.389958084E-1,6.165777445E-1,9.314750703E-1
2.594021625E1,-3.150662780E-1,5.277861357E-1,5.562273264E-1,8.289835964E-1
2.595020225E1,-3.507249802E-2,6.478502750E-1,4.858917296E-1,8.105743839E-1
2.596018725E1,2.136321217E-1,9.507228136E-1,4.307948947E-1,1.065409214E0
2.597017325E1,4.365816712E-1,1.297395587E0,4.422549605E-1,1.438550769E0
2.598015825E1,6.168773770E-1,1.591843128E0,4.842791259E-1,1.774550229E0
2.599014425E1,7.368191481E-1,1.787028313E0,5.178206563E-1,2.001127402E0
2.600012925E1,7.916000485E-1,1.737853050E0,4.698909819E-1,1.966611654E0
2.601011525E1,7.325115800E-1,1.266071081E0,2.468173504E-1,1.483383970E0
2.602010025E1,5.979630947E-1,5.711477399E-1,-3.696962073E-2,8.277296396E-1
2.603008625E1,4.834954143E-1,-9.059512615E-2,-9.838240594E-2,5.016516623E-1
2.604007125E1,2.320357412E-1,-5.339946747E-1,1.653698832E-2,5.824640502E-1
2.605005725E1,-7.392245531E-2,-6.556699872E-1,-6.712672859E-2,6.632297183E-1
2.606004225E1,-4.197211266E-1,-4.151050150E-1,-2.175077051E-1,6.291165229E-1
2.607002825E1,-7.542723417E-1,-1.239806712E-1,-3.362842500E-1,8.350958443E-1
2.608001325E1,-1.055760503E0,2.701203525E-2,-3.542557955E-1,1.113937636E0
2.608999925E1,-1.319943666E0,6.080515683E-2,-2.772805095E-1,1.350123339E0
2.609998425E1,-1.709050059E0,3.057188541E-2,-8.510440588E-2,1.711440769E0
2.610997025E1,-2.167729139E0,-1.208375022E-1,2.047641277E-1,2.180729160E0
2.611995525E1,-2.372884750E0,-5.204114914E-1,4.914595187E-1,2.478496039E0
2.612994125E1,-2.284348726E0,8.525574207E-2,7.378914952E-1,2.402082743E0
2.613992625E1,-1.976265073E0,5.022550821E-1,8.745092154E-1,2.218704616E0
2.614991225E1,-1.620080113E0,7.095366716E-1,7.689363956E-1,1.928565540E0
2.615989725E1,-1.397891998E0,9.828220010E-1,5.127089024E-1,1.784071619E0
2.616988325E1,-1.401071429E0,1.284671664E0,3.437356055E-1,1.931718562E0
2.617986825E1,-1.476203203E0,1.452638626E0,3.150352538E-1,2.094894290E0
2.618985425E1,-1.445991278E0,1.474505305E0,3.508845866E-1,2.094797523E0
2.619983925E1,-1.276520729E0,1.405553102E0,4.527108371E-1,1.951930275E0
2.620982525E1,-1.100473523E0,1.267369866E0,6.377668977E-1,1.795554223E0
2.621981025E1,-1.039610744E0,1.150675416E0,8.008069396E-1,1.745318356E0
2.622979625E1,-1.184590936E0,1.234150529E0,8.014735579E-1,1.889111716E0
2.623978125E1,-1.555018783E0,1.437771082E0,6.910847425E-1,2.227749362E0
2.624976725E1,-2.040611029E0,1.645440817E0,5.120241642E-1,2.670905763E0
2.625975225E1,-2.487307787E0,1.810284972E0,3.171032071E-1,3.092634177E0
2.626973825E1,-2.830707312E0,2.060726881E0,5.307308584E-2,3.501758974E0
2.627972325E1,-3.152672529E0,2.535573959E0,-3.765256703E-1,4.063280812E0
2.628970925E1,-3.472004175E0,3.007496834E0,-8.363429904E-1,4.668974169E0
2.629969425E1,-3.638048649E0,3.393079758E0,-1.220687509E0,5.122349676E0
2.630968025E1,-3.598692656E0,3.698484421E0,-1.591121197E0,5.400096527E0
2.631966525E1,-3.478328466E0,3.827176571E0,-1.889600039E0,5.506054643E0
2.632965125E1,-3.281808138E0,3.742554188E0,-2.133399725E0,5.415567458E0
2.633963625E1,-3.000069618E0,3.588076115E0,-2.299064875E0,5.211564757E0
2.634962225E1,-2.640474081E0,3.360443830E0,-2.376301527E0,4.889938145E0
2.635960725E1,-2.214753151E0,3.027541161E0,-2.351540327E0,4.427287986E0
2.636959325E1,-1.749013782E0,2.534142256E0,-2.214986086E0,3.793031708E0
2.637957825E1,-1.262950301E0,1.923891187E0,-2.009098291E0,3.054975729E0
2.638956425E1,-7.988496423E-1,1.237588763E0,-1.820537448E0,2.341824779E0
2.639954925E1,-4.390187562E-1,6.261022091E-1,-1.789583683E0,1.946111817E0
2.640953525E1,-2.396914214E-1,3.417928815E-1,-1.870675445E0,1.916690108E0
2.641952025E1,-2.349470109E-1,3.452872038E-1,-1.951499343E0,1.995688612E0
2.642950625E1,-2.768543065E-1,5.777103901E-1,-1.982684612E0,2.083611258E0
2.643949125E1,-3.022581935E-1,8.689488769E-1,-1.969301701E0,2.173610212E0
2.644947725E1,-3.295384049E-1,1.070632696E0,-1.869642138E0,2.179543910E0
2.645946225E1,-3.718152642E-1,1.237523198E0,-1.658787370E0,2.102685377E0
2.646944825E1,-4.566775858E-1,1.426784515E0,-1.362218261E0,2.024822723E0
2.647943325E1,-5.943563581E-1,1.632681966E0,-1.063022494E0,2.036891432E0
2.648941925E1,-7.189579010E-1,1.914025426E0,-8.530719876E-1,2.215428990E0
2.649940425E1,-8.207431436E-1,2.183152199E0,-7.461735010E-1,2.448784949E0
2.650939025E1,-8.716096282E-1,2.417610645E0,-6.797413826E-1,2.658306401E0
2.651937525E1,-8.767979741E-1,2.579174757E0,-6.163341999E-1,2.792988536E0
2.652936125E1,-8.738373518E-1,2.684510708E0,-5.489336252E-1,2.876024614E0
2.653934625E1,-8.607846498E-1,2.743695259E0,-5.409460068E-1,2.925993245E0
2.654933225E1,-9.003882408E-1,2.450390339E0,-5.941666365E-1,2.677339312E0
2.655931725E1,-8.530777097E-1,2.073041201E0,-7.026978731E-1,2.349260671E0
2.656930325E1,-7.525821328E-1,1.650135517E0,-8.160460591E-1,1.988783111E0
2.657928825E1,-6.308810115E-1,1.300809503E0,-9.110066295E-1,1.708815172E0
2.658927425E1,-5.181725621E-1,1.092165112E0,-9.519162774E-1,1.538659168E0
2.659925925E1,-4.197508693E-1,1.023642540E0,-8.781291246E-1,1.412496231E0
2.660924525E1,-2.995327115E-1,9.597717524E-1,-8.109543920E-1,1.291715405E0
2.661923025E1,-1.833280921E-1,7.784621716E-1,-8.135080934E-1,1.140792689E0
2.662921625E1,-1.523156464E-1,6.627826691E-1,-8.994842172E-1,1.127631491E0
2.663920125E1,-2.306179106E-1,6.223878264E-1,-1.024944901E0,1.221091020E0
2.664918725E1,-3.470477760E-1,6.583914161E-1,-1.076838374E0,1.309008136E0
2.665917225E1,-4.462547898E-1,6.739397049E-1,-1.018244028E0,1.300061139E0
2.666915825E1,-4.851377606E-1,6.453998089E-1,-8.868491054E-1,1.199333521E0
2.667914325E1,-4.712943733E-1,6.548300982E-1,-7.200795412E-1,1.081404360E0
2.668912925E1,-4.660047293E-1,6.986881495E-1,-5.818641782E-1,1.021710066E0
2.669911425E1,-5.034370422E-1,8.099973798E-1,-4.762051105E-1,1.065981200E0
2.670910025E1,-5.736744404E-1,9.748121500E-1,-3.583903313E-1,1.186509469E0
2.671908525E1,-6.531104445E-1,1.169522047E0,-2.210585624E-1,1.357645741E0
2.672907125E1,-7.474290729E-1,1.289161921E0,-9.804856032E-2,1.493386151E0
2.673905625E1,-8.514841199E-1,1.254196167E0,-2.885510959E-2,1.516201124E0
2.674904225E1,-9.440814257E-1,1.092787504E0,-2.633299492E-2,1.444357191E0
2.675902725E1,-9.774681330E-1,8.992079496E-1,-2.607892826E-2,1.328419737E0
2.676901325E1,-9.241264462E-1,7.101423740E-1,3.514762595E-2,1.165996242E0
2.677899787E1,-8.237361908E-1,5.753517747E-1,1.330129355E-1,1.013540042E0
2.678898387E1,-7.211080194E-1,5.774393678E-1,2.076757401E-1,9.468696912E-1
2.679896887E1,-7.167268395E-1,6.823383570E-1,2.945733666E-1,1.032500104E0
2.680895487E1,-8.164013028E-1,8.712454438E-1,4.134973884E-1,1.263550474E0
2.681893987E1,-9.848712683E-1,9.904445410E-1,5.281424522E-1,1.493280367E0
2.682892588E1,-1.167831779E0,9.350789189E-1,5.853026509E-1,1.606481510E0
2.683891087E1,-1.332437992E0,8.612899184E-1,6.371362805E-1,1.709723360E0
2.684889687E1,-1.459175706E0,8.377984166E-1,6.969186068E-1,1.821207147E0
2.685888187E1,-1.572033286E0,9.057809711E-1,7.390514016E-1,1.959062223E0
2.686886787E1,-1.714560151E0,1.112590313E0,7.591111660E-1,2.180326461E0
2.687885287E1,-1.909992456E0,1.431640744E0,7.632787228E-1,2.506044854E0
2.688883887E1,-2.134308100E0,1.818794608E0,8.056845665E-1,2.917603899E0
2.689882388E1,-2.331061125E0,1.997454405E0,8.903557658E-1,3.196310914E0
2.690880987E1,-2.421460867E0,1.883552313E0,9.372856617E-1,3.207763466E0
2.691879487E1,-2.428722620E0,1.727464199E0,9.130789042E-1,3.117136380E0
2.692878087E1,-2.437242031E0,1.621319771E0,8.681213260E-1,3.053270567E0
2.693876587E1,-2.438777447E0,1.648056865E0,8.404009938E-1,3.061045686E0
2.694875187E1,-2.420165300E0,1.784582019E0,8.394633532E-1,3.121959606E0
2.695873687E1,-2.441900015E0,1.996619463E0,9.217832685E-1,3.286190706E0
2.696872287E1,-2.550617456E0,2.159275293E0,1.053284287E0,3.503930221E0
2.697870788E1,-2.777630568E0,2.229057550E0,1.208180070E0,3.760801539E0
2.698869387E1,-3.111373425E0,2.235204458E0,1.349180937E0,4.061658868E0
2.699867887E1,-3.547749281E0,2.328805208E0,1.377412200E0,4.461739910E0
2.700866487E1,-4.053693771E0,2.565015316E0,1.392829061E0,4.995168621E0
2.701864987E1,-4.571816921E0,2.897480965E0,1.435868382E0,5.599877134E0
2.702863587E1,-5.114278316E0,3.216682434E0,1.374202847E0,6.196073115E0
2.703862087E1,-5.670669556E0,3.477904797E0,1.267494321E0,6.771916777E0
2.704860688E1,-6.163784027E0,3.599463701E0,1.189531088E0,7.236252945E0
2.705859188E1,-6.627783298E0,3.584724426E0,1.155413270E0,7.623171288E0
2.706857787E1,-7.082629681E0,3.554961205E0,1.106487274E0,8.001606492E0
2.707856287E1,-7.491170406E0,3.535076141E0,1.058970332E0,8.350797300E0
2.708854887E1,-7.931962967E0,3.502152681E0,1.011238694E0,8.729473845E0
2.709853387E1,-8.375336647E0,3.450702667E0,9.070436358E-1,9.103644380E0
2.710851987E1,-8.754190445E0,3.440198183E0,7.800135016E-1,9.438179642E0
2.711850487E1,-9.021123886E0,3.279962063E0,6.840267777E-1,9.623238537E0
2.712849088E1,-9.115873337E0,2.952542543E0,6.790704727E-1,9.606132982E0
2.713847587E1,-8.998293877E0,2.393311501E0,8.135899305E-1,9.346612285E0
2.714846187E1,-8.684432983E0,1.645307183E0,1.026919127E0,8.898369225E0
2.715844687E1,-8.233694077E0,9.572083950E-1,1.152305245E0,8.368857355E0
2.716843287E1,-7.722186565E0,6.670076251E-1,1.048941970E0,7.821594708E0
2.717841787E1,-7.190604687E0,7.623061538E-1,7.346801758E-1,7.268126402E0
2.718840387E1,-6.618765831E0,7.370662093E-1,4.078594148E-1,6.672156850E0
2.719838887E1,-5.957293034E0,2.899983823E-1,1.943748444E-1,5.967513798E0
2.720837488E1,-5.213417530E0,-5.091615915E-1,1.629734486E-1,5.240756454E0
2.721835987E1,-4.551240921E0,-1.491521001E0,2.893764079E-1,4.798142091E0
2.722834587E1,-4.179417610E0,-2.222372532E0,3.635249436E-1,4.747485820E0
2.723833087E1,-4.040696621E0,-2.090329647E0,2.728663981E-1,4.557539170E0
2.724831687E1,-4.022715569E0,-1.412753820E0,5.453437567E-2,4.263928693E0
2.725830187E1,-3.944921732E0,-6.457357407E-1,-9.944986552E-2,3.998658824E0
2.726828787E1,-3.735388279E0,-2.188441306E-1,-7.825703919E-2,3.742611723E0
2.727827288E1,-3.018866301E0,-2.979751527E-1,4.433438182E-2,3.033860325E0
2.728825887E1,-2.517767191E0,-1.061480284E0,2.895520031E-1,2.747677634E0
2.729824387E1,-1.813248873E0,-1.849528193E0,3.631809354E-1,2.615440002E0
2.730822987E1,-1.308155537E0,-2.659632206E0,4.015420675E-1,2.991011603E0
2.731821487E1,-7.755718231E-1,-2.431529999E0,4.050198793E-1,2.584161545E0
2.732820087E1,-5.197844505E-1,-2.378290415E0,2.852386832E-1,2.451081859E0
2.733818587E1,-3.918469846E-1,-2.262750626E0,1.541152894E-1,2.301594225E0
2.734817187E1,-4.976369739E-1,-2.090375185E0,8.602043241E-2,2.150514005E0
2.735815688E1,-8.160954118E-1,-1.892972708E0,2.126630694E-1,2.072337563E0
2.736814287E1,-1.225632191E0,-1.472178102E0,5.058575869E-1,1.981255796E0
2.737812787E1,-1.671561003E0,-1.008100986E0,8.241159916E-1,2.118856048E0
2.738811387E1,-2.082400084E0,-5.715737343E-1,1.008352995E0,2.383246190E0
2.739809887E1,-2.244676590E0,-8.297023177E-2,9.399975538E-1,2.434964569E0
2.740808487E1,-2.156065464E0,2.476939261E-1,6.768044829E-1,2.273331228E0
2.741806987E1,-1.823622465E0,4.047759473E-1,3.091337979E-1,1.893411252E0
2.742805588E1,-1.224080801E0,3.597420156E-1,-3.969463706E-2,1.276465350E0
2.743804088E1,-9.272341728E-1,6.139934659E-1,-1.465822011E-1,1.121711874E0
2.744802687E1,-1.163315535E0,5.229768902E-2,4.750198126E-2,1.165458931E0
2.745801187E1,-1.083311796E0,-7.300274968E-1,1.655343473E-1,1.316778726E0
2.746799787E1,-1.051040769E0,-9.987486601E-1,3.053759336E-1,1.481701739E0
2.747798287E1,-1.054355383E0,-8.506411910E-1,3.960808218E-1,1.411430383E0
2.748796887E1,-1.002140164E0,-3.653565049E-1,3.773938119E-1,1.131457632E0
2.749795387E1,-8.527639508E-1,1.058145016E-1,3.060389459E-1,9.121748193E-1
2.750793988E1,-7.076475024E-1,2.700785398E-1,2.441143692E-1,7.958009994E-1
2.751792487E1,-6.637266278E-1,2.533685565E-1,1.719515026E-1,7.309555261E-1
2.752791087E1,-6.804168820E-1,1.479871422E-1,-2.395809162E-3,6.963282757E-1
2.753789587E1,-6.232236028E-1,-7.215560973E-2,-2.174029201E-1,6.639865366E-1
2.754788187E1,-4.281392097E-1,-4.047163427E-1,-4.661977887E-1,7.512914742E-1
2.755786687E1,-1.308124512E-1,-1.209317207E0,-7.524825335E-1,1.430311144E0
2.756785287E1,2.572561800E-1,-2.542317629E0,-1.070915699E0,2.770635325E0
2.757783787E1,5.662055016E-1,-3.847613573E0,-1.599531412E0,4.205142045E0
2.758782388E1,7.499084473E-1,-4.997056007E0,-2.424644470E0,5.604625967E0
2.759780887E1,9.064714313E-1,-6.117314816E0,-3.369496584E0,7.042495171E0
2.760779487E1,9.526703954E-1,-7.060916901E0,-3.959253788E0,8.151062441E0
2.761777987E1,7.245293260E-1,-8.075937271E0,-4.275636196E0,9.166611720E0
2.762776587E1,2.396944463E-1,-8.873937607E0,-4.456008434E0,9.932785775E0
2.763775087E1,-2.903928459E-1,-9.452949524E0,-4.377081394E0,1.042120071E1
2.764773687E1,-8.896207213E-1,-9.688166618E0,-4.064764023E0,1.054392261E1
2.765772188E1,-1.602618933E0,-9.565112114E0,-3.535988092E0,1.032293413E1
2.766770787E1,-2.479520321E0,-9.285627365E0,-2.827517748E0,1.001827097E1
2.767769287E1,-3.333433628E0,-9.116239548E0,-2.120087862E0,9.935410197E0
2.768767887E1,-3.950996399E0,-8.780809402E0,-1.450019836E0,9.737327345E0
2.769766387E1,-4.256375790E0,-8.764067650E0,-8.663499355E-1,9.781420083E0
2.770764987E1,-4.279769897E0,-8.881293297E0,-4.581995308E-1,9.869333706E0
2.771763487E1,-4.121181488E0,-9.072057724E0,-2.455549091E-1,9.967279740E0
2.772762087E1,-3.866741180E0,-8.918954849E0,-2.110044062E-1,9.723372142E0
2.773760588E1,-3.632147074E0,-8.445768356E0,-1.948520690E-1,9.195730685E0
2.774759187E1,-3.447531462E0,-7.801006317E0,-1.344283968E-1,8.529902915E0
2.775757687E1,-3.300720930E0,-7.101683617E0,-2.720286697E-2,7.831309523E0
2.776756287E1,-3.198152542E0,-6.328686714E0,1.801340580E-1,7.093158922E0
2.777754863E1,-3.081305504E0,-5.414792061E0,4.392569959E-1,6.245587513E0
2.778753462E1,-2.833355665E0,-4.579092503E0,7.263236642E-1,5.433556712E0
2.779751962E1,-2.440923452E0,-3.950734377E0,9.448482394E-1,4.739108314E0
2.780750562E1,-1.931886673E0,-3.565020800E0,9.991426468E-1,4.176104099E0
2.781749062E1,-1.387915492E0,-3.353645563E0,9.003837705E-1,3.739510517E0
2.782747662E1,-9.515321851E-1,-3.215055466E0,7.072495818E-1,3.426688944E0
2.783746162E1,-6.711623073E-1,-3.010775566E0,4.943788946E-1,3.124042068E0
2.784744763E1,-4.982033670E-1,-2.716669559E0,2.930372357E-1,2.777475637E0
2.785743262E1,-3.575296104E-1,-2.350167036E0,1.040263027E-1,2.379481875E0
2.786741862E1,-2.293053269E-1,-1.937307119E0,-5.544497073E-2,1.951618291E0
2.787740362E1,-8.061891049E-2,-1.499412060E0,-1.712197661E-1,1.511308090E0
2.788738862E1,7.923872769E-2,-1.101631522E0,-1.986861527E-1,1.122206297E0
2.789737462E1,2.352285981E-1,-7.279710770E-1,-1.429800093E-1,7.782786553E-1
2.790735962E1,3.837626576E-1,-4.407456815E-1,-1.847462356E-2,5.846980801E-1
2.791734562E1,4.938263297E-1,-2.733239233E-1,1.308703870E-1,5.793940534E-1
2.792733063E1,5.771372318E-1,-1.803377867E-1,2.156254947E-1,6.419528453E-1
2.793731662E1,6.478078961E-1,-1.775830090E-1,2.044711113E-1,7.021390395E-1
2.794730162E1,6.870397329E-1,-2.185342908E-1,1.289169788E-1,7.323936225E-1
2.795728762E1,6.773796082E-1,-2.632596791E-1,7.845946588E-3,7.267808136E-1
2.796727262E1,6.305404902E-1,-3.091492951E-1,-1.116616130E-1,7.110716646E-1
2.797725862E1,5.344048738E-1,-3.088475466E-1,-2.110468000E-1,6.523159725E-1
2.798724362E1,4.192883968E-1,-3.591849804E-1,-2.843348384E-1,6.210176408E-1
2.799722963E1,3.200715184E-1,-4.779340029E-1,-3.482131362E-1,6.723980043E-1
2.800721463E1,2.552875280E-1,-6.316498518E-1,-4.059447050E-1,7.930601243E-1
2.801720062E1,1.818660200E-1,-9.453313351E-1,-4.247327745E-1,1.052199844E0
2.802718562E1,1.559471488E-1,-1.092810750E0,-4.253111482E-1,1.182981158E0
2.803717162E1,1.368120760E-1,-1.078174353E0,-4.059776664E-1,1.160170395E0
2.804715662E1,1.121532097E-1,-1.129715562E0,-3.451710045E-1,1.186582747E0
2.805714262E1,9.066282958E-2,-1.135781765E0,-2.817859054E-1,1.173721970E0
2.806712762E1,6.267512590E-2,-1.104894042E0,-2.546430528E-1,1.135588878E0
2.807711363E1,1.197733078E-2,-9.161097407E-1,-2.686368823E-1,9.547598065E-1
2.808709862E1,-3.488103300E-2,-7.351620793E-1,-2.846802175E-1,7.891278702E-1
2.809708462E1,-7.853503525E-2,-5.754168630E-1,-3.197892010E-1,6.629762070E-1
2.810706962E1,-1.033836976E-1,-4.505863190E-1,-3.816854060E-1,5.994997656E-1
2.811705562E1,-1.064157039E-1,-4.301473498E-1,-4.361209571E-1,6.217334910E-1
2.812704062E1,-7.259222120E-2,-5.155900717E-1,-4.886727929E-1,7.140755220E-1
2.813702662E1,5.862905178E-3,-6.632868648E-1,-5.489485860E-1,8.610042907E-1
2.814701162E1,1.445723921E-1,-6.901645064E-1,-6.392475367E-1,9.517697388E-1
2.815699763E1,3.206577003E-1,-5.983179808E-1,-7.205136418E-1,9.899220550E-1
2.816698262E1,4.697795808E-1,-5.151764154E-1,-7.687569261E-1,1.037827926E0
2.817696862E1,5.411046147E-1,-4.584593177E-1,-7.609668970E-1,1.040216212E0
2.818695362E1,4.747778177E-1,-3.577613235E-1,-6.505959034E-1,8.812957337E-1
2.819693962E1,2.694866657E-1,-2.028335035E-1,-5.163382292E-1,6.167411613E-1
2.820692462E1,3.160581738E-2,-1.268956065E-1,-4.204324782E-1,4.403009100E-1
2.821691062E1,-1.672731936E-1,-1.278383583E-1,-3.913550079E-1,4.443891418E-1
2.822689563E1,-2.797137797E-1,-1.937339604E-1,-4.396342933E-1,5.559235180E-1
2.823688162E1,-2.917038798E-1,-3.055864573E-1,-5.270597339E-1,6.754747956E-1
2.824686662E1,-2.354696691E-1,-4.064267576E-1,-6.112242937E-1,7.708591386E-1
2.825685262E1,-1.183899119E-1,-4.862321019E-1,-6.652678251E-1,8.324776918E-1
2.826683762E1,5.979878083E-2,-5.104461312E-1,-6.911942959E-1,8.613249687E-1
2.827682362E1,2.689149678E-1,-5.029677153E-1,-6.779418588E-1,8.859440989E-1
2.828680862E1,4.924809635E-1,-4.431536496E-1,-6.418889761E-1,9.224663214E-1
2.829679462E1,6.995247006E-1,-3.115689754E-1,-6.064209938E-1,9.768093238E-1
2.830677963E1,8.667317033E-1,-1.294362545E-1,-5.519157052E-1,1.035658503E0
2.831676562E1,9.552815557E-1,1.107486486E-1,-4.864924848E-1,1.077730510E0
2.832675062E1,9.861658216E-1,2.250433117E-1,-4.369040430E-1,1.101840579E0
2.833673662E1,1.004398346E0,4.420659244E-1,-4.534915388E-1,1.187389108E0
2.834672162E1,9.143338799E-1,5.515946746E-1,-4.282962084E-1,1.150521956E0
2.835670762E1,7.530634999E-1,7.287423015E-1,-3.943329155E-1,1.119673356E0
2.836669262E1,5.229969025E-1,8.896036148E-1,-3.451772332E-1,1.088148737E0
2.837667863E1,2.786380351E-1,8.685454726E-1,-2.729744017E-1,9.521162831E-1
2.838666363E1,6.657123566E-2,7.261261940E-1,-2.145242542E-1,7.600734403E-1
2.839664962E1,-1.196420416E-1,5.744544268E-1,-1.979069263E-1,6.192570210E-1
2.840663462E1,-2.496035397E-1,3.458408415E-1,-1.514889747E-1,4.526110076E-1
2.841661962E1,-2.759848237E-1,1.121074408E-1,-1.298792809E-1,3.249681966E-1
2.842660562E1,-2.534551322E-1,-1.654045880E-1,-1.305237412E-1,3.295976772E-1
2.843659062E1,-1.785867661E-1,-2.888623476E-1,-1.635682434E-1,3.769472896E-1
2.844657662E1,-8.834414929E-2,-2.509813309E-1,-2.194037288E-1,3.448685451E-1
2.845656163E1,1.013501827E-2,-2.252964675E-1,-2.499326169E-1,3.366415451E-1
2.846654762E1,1.168701351E-1,-1.859556288E-1,-2.594857216E-1,3.399572974E-1
2.847653262E1,1.954773366E-1,-2.381732911E-1,-2.639811337E-1,4.057387641E-1
2.848651862E1,2.673842311E-1,-2.771749496E-1,-3.127177060E-1,4.960974132E-1
2.849650362E1,3.019611239E-1,-3.459457755E-1,-3.843271732E-1,5.988041216E-1
2.850648962E1,3.254505694E-1,-4.081959426E-1,-4.502822459E-1,6.894172189E-1
2.851647462E1,3.610040545E-1,-3.925511837E-1,-4.956100583E-1,7.280451148E-1
2.852646062E1,3.906729221E-1,-3.282594979E-1,-5.219321847E-1,7.299265959E-1
2.853644563E1,3.906622827E-1,-1.960010678E-1,-5.543191433E-1,7.059059076E-1
2.854643162E1,3.383192718E-1,-7.220503688E-2,-5.801277161E-1,6.754418287E-1
2.855641662E1,2.564590275E-1,-8.236473054E-2,-5.881597996E-1,6.469058134E-1
2.856640262E1,2.220665962E-1,-2.087531984E-2,-6.419479251E-1,6.795928859E-1
2.857638762E1,1.709347069E-1,-6.612109393E-2,-7.225711346E-1,7.454526931E-1
2.858637362E1,1.243259460E-1,-2.322508395E-1,-7.924758792E-1,8.351140116E-1
2.859635862E1,1.037391797E-1,-4.424325526E-1,-8.378380537E-1,9.531426888E-1
2.860634463E1,-3.173155710E-3,-7.693121433E-1,-8.589526415E-1,1.153104888E0
2.861632963E1,-6.061913818E-2,-9.160640240E-1,-8.863502145E-1,1.276113114E0
2.862631562E1,-7.436292619E-2,-9.130468369E-1,-9.602333903E-1,1.327114364E0
2.863630062E1,-8.008473366E-2,-9.327573776E-1,-1.034438372E0,1.395174769E0
2.864628662E1,-1.006472707E-1,-1.015156865E0,-1.083539367E0,1.488197196E0
2.865627162E1,-9.048224986E-2,-1.070056081E0,-1.140967727E0,1.566848559E0
2.866625762E1,-4.835172743E-2,-1.014485478E0,-1.209267855E0,1.579192015E0
2.867624262E1,-1.835388131E-2,-9.241173863E-1,-1.240015388E0,1.546598839E0
2.868622863E1,5.058785435E-3,-7.799977064E-1,-1.229619861E0,1.456154873E0
2.869621362E1,4.767042771E-2,-6.633996964E-1,-1.217200994E0,1.387065207E0
2.870619962E1,1.192951798E-1,-6.098734736E-1,-1.214770436E0,1.364494121E0
2.871618462E1,1.841111928E-1,-6.232449412E-1,-1.237897635E0,1.398113637E0
